RSS
25687.3570072
25507.1032401
25328.1521719
25150.494943
24974.1227523
24799.0268569
24625.1985718
24452.6292698
24281.3103803
24111.2333901
23942.3898418
23774.7713344
23608.3695224
23443.1761156
23279.1828789
23116.3816314
22954.7642468
22794.3226524
22635.0488292
22476.9348112
22319.9726853
22164.1545908
22009.4727192
21855.9193136
21703.4866689
21552.1671307
21401.9530956
21252.8370105
21104.8113727
20957.8687289
20812.0016755
20667.2028579
20523.4649705
20380.7807559
20239.1430051
20098.5445568
19958.9782975
19820.4371607
19682.9141268
19546.402223
19410.8945226
19276.3841452
19142.8642558
19010.328065
18878.7688283
18748.1798464
18618.5544641
18489.8860707
18362.1680993
18235.3940267
18109.5573732
17984.6517019
17860.6706189
17737.6077728
17615.4568544
17494.2115966
17373.8657736
17254.4132016
17135.8477374
17018.1632791
16901.353765
16785.4131741
16670.3355254
16556.1148775
16442.7453288
16330.2210169
16218.5361183
16107.6848487
15997.6614618
15888.4602499
15780.0755432
15672.5017099
15565.7331553
15459.7643224
15354.589691
15250.2037778
15146.601136
15043.776355
14941.7240605
14840.438914
14739.9156124
14640.1488882
14541.1335089
14442.8642769
14345.3360295
14248.543638
14152.4820085
14057.1460806
13962.5308279
13868.6312576
13775.4424101
13682.959359
13591.1772108
13500.0911047
13409.6962122
13319.9877373
13230.9609158
13142.6110157
13054.9333361
12967.923208
12881.5759933
12795.8870851
12710.8519071
12626.4659138
12542.72459
12459.6234507
12377.1580409
12295.3239355
12214.1167388
12133.5320847
12053.5656362
11974.2130854
11895.4701533
11817.3325893
11739.7961716
11662.8567064
11586.510028
11510.7519989
11435.5785089
11360.9854756
11286.968844
11213.524586
11140.6487007
11068.3372141
10996.5861786
10925.3916732
10854.7498032
10784.6567001
10715.1085211
10646.1014494
10577.6316938
10509.6954884
10442.2890927
10375.4087913
10309.0508935
10243.2117338
10177.887671
10113.0750885
10048.7703938
9984.97001876
9921.67041913
9858.86807444
9796.5594879
9734.74118622
9673.40971946
9612.56166089
9552.19360678
9492.30217632
9432.88401144
9373.93577664
9315.45415888
9257.4358674
9199.87763359
9142.77621082
9086.12837436
9029.93092114
8974.18066968
8918.87445994
8864.00915313
8809.58163164
8755.58879884
8702.02757897
8648.89491701
8596.18777852
8543.90314951
8492.03803634
8440.58946552
8389.55448365
8338.93015722
8288.71357253
8238.90183553
8189.49207172
8140.48142597
8091.86706245
8043.64616447
7995.81593435
7948.37359331
7901.31638134
7854.64155709
7808.34639771
7762.42819875
7716.88427408
7671.71195567
7626.90859357
7582.47155574
7538.39822793
7494.68601359
7451.33233373
7408.3346268
7365.6903486
7323.39697215
7281.45198757
7239.85290199
7198.5972394
7157.68254057
7117.10636294
7076.86628049
7036.95988364
6997.38477914
6958.13858996
6919.21895522
6880.62353
6842.34998531
6804.39600797
6766.75930047
6729.43758091
6692.42858285
6655.73005528
6619.33976244
6583.25548375
6547.47501374
6511.99616188
6476.81675257
6441.93462497
6407.34763292
6373.05364485
6339.05054371
6305.33622682
6271.90860581
6238.76560651
6205.90516888
6173.32524688
6141.02380842
6108.99883521
6077.24832273
6045.77028011
6014.56273002
5983.62370864
5952.9512655
5922.54346342
5892.39837846
5862.51409976
5832.88872951
5803.52038285
5774.40718776
5745.547285
5716.93882804
5688.57998293
5660.46892824
5632.603855
5604.98296657
5577.60447861
5550.46661894
5523.56762753
5496.90575634
5470.47926932
5444.28644226
5418.32556276
5392.59493013
5367.09285532
5341.81766084
5316.76768068
5291.94126024
5267.33675624
5242.95253666
5218.78698068
5194.83847857
5171.10543163
5147.58625212
5124.2793632
5101.18319883
5078.29620372
5055.61683324
5033.14355339
5010.87484066
4988.80918203
4966.94507486
4945.28102682
4923.81555586
4902.54719008
4881.47446772
4860.59593707
4839.91015638
4819.41569385
4799.1111275
4778.99504515
4759.06604433
4739.32273224
4719.76372565
4700.38765087
4681.19314368
4662.17884923
4643.34342204
4624.68552589
4606.20383378
4587.89702785
4569.76379935
4551.80284854
4534.01288467
4516.39262588
4498.94079917
4481.65614035
4464.53739394
4447.58331313
4430.79265976
4414.1642042
4397.69672533
4381.38901049
4365.2398554
4349.2480641
4333.41244893
4317.73183044
4302.20503735
4286.83090651
4271.6082828
4256.53601913
4241.61297635
4226.83802321
4212.21003632
4197.72790006
4183.39050656
4169.19675566
4155.14555481
4141.23581907
4127.46647102
4113.83644073
4100.34466572
4086.99009089
4073.77166847
4060.68835798
4047.73912618
4034.92294703
4022.23880163
4009.68567816
3997.26257187
3984.96848499
3972.80242673
3960.76341317
3948.85046729
3937.06261886
3925.39890443
3913.85836726
3902.44005731
3891.14303116
3879.96635198
3868.90908949
3857.97031992
3847.14912594
3836.44459664
3825.8558275
3815.3819203
3805.02198312
3794.7751303
3784.64048236
3774.61716599
3764.70431401
3754.90106529
3745.20656476
3735.61996335
3726.14041794
3716.76709133
3707.49915218
3698.33577501
3689.27614014
3680.31943363
3671.46484727
3662.71157854
3654.05883056
3645.50581205
3637.05173731
3628.69582615
3620.43730391
3612.27540135
3604.20935468
3596.23840546
3588.36180064
3580.57879245
3572.8886384
3565.29060126
3557.78394898
3550.3679547
3543.04189668
3535.80505829
3528.65672798
3521.59619919
3514.6227704
3507.73574504
3500.93443147
3494.21814295
3487.58619759
3481.03791837
3474.57263303
3468.18967409
3461.88837882
3455.66808918
3449.52815179
3443.46791793
3437.48674349
3431.58398891
3425.7590192
3420.01120389
3414.33991698
3408.74453693
3403.22444663
3397.77903335
3392.40768874
3387.10980879
3381.88479378
3376.73204828
3371.6509811
3366.64100527
3361.70153803
3356.83200075
3352.03181897
3347.3004223
3342.63724446
3338.0417232
3333.51330032
3329.05142158
3324.65553673
3320.32509947
3316.05956741
3311.85840204
3307.72106872
3303.64703664
3299.63577882
3295.68677204
3291.79949686
3287.97343756
3284.20808213
3280.50292225
3276.85745326
3273.27117412
3269.74358741
3266.27419928
3262.86251947
3259.50806123
3256.21034133
3252.96888001
3249.78320101
3246.65283148
3243.577302
3240.55614654
3237.58890244
3234.6751104
3231.81431443
3229.00606184
3226.24990324
3223.54539248
3220.89208666
3218.28954606
3215.7373342
3213.23501774
3210.78216649
3208.37835339
3206.02315449
3203.71614891
3201.45691886
3199.24504957
3197.08012929
3194.96174929
3192.8895038
3190.86299002
3188.88180809
3186.94556106
3185.05385491
3183.20629846
3181.40250342
3179.64208432
3177.92465852
3176.2498462
3174.61727029
3173.02655651
3171.4773333
3169.96923186
3168.50188607
3167.07493251
3165.68801042
3164.34076172
3163.03283093
3161.7638652
3160.53351429
3159.34143052
3158.18726879
3157.07068653
3155.99134371
3154.94890281
3153.94302879
3152.9733891
3152.03965364
3151.14149475
3150.27858722
3149.45060821
3148.6572373
3147.89815644
3147.17304993
3146.48160442
3145.8235089
3145.19845464
3144.60613524
3144.04624654
3143.51848669
3143.02255605
3142.55815723
3142.12499505
3141.72277654
3141.3512109
3141.01000954
3140.69888598
3140.4175559
3140.16573713
3139.94314957
3139.74951525
3139.58455827
3139.4480048
3139.33958307
3139.25902335
3139.20605793
3139.18042111
3139.1818492
3139.21008048
3139.26485522
3139.34591564
3139.45300588
3139.58587206
3139.74426216
3139.9279261
3140.13661569
3140.3700846
3140.62808838
3140.91038441
3141.21673195
3141.54689203
3141.90062754
3142.27770314
3142.67788531
3143.10094227
3143.54664402
3144.01476232
3144.50507066
3145.01734424
3145.55136001
3146.1068966
3146.68373433
3147.28165521
3147.90044291
3148.53988276
3149.19976173
3149.87986843
3150.57999308
3151.29992753
3152.0394652
3152.79840113
3153.57653191
3154.37365572
3155.18957228
3156.02408285
3156.87699023
3157.74809875
3158.63721424
3159.54414404
3160.46869697
3161.41068334
3162.36991494
3163.34620499
3164.33936818
3165.34922065
3166.37557995
3167.41826504
3168.47709633
3169.55189559
3170.64248599
3171.7486921
3172.87033984
3174.00725648
3175.15927068
3176.3262124
3177.50791296
3178.70420499
3179.91492244
3181.13990056
3182.37897589
3183.63198628
3184.89877082
3186.1791699
3187.47302516
3188.78017948
3190.10047699
3191.43376305
3192.77988425
3194.13868838
3195.51002447
3196.8937427
3198.28969449
3199.69773239
3201.11771018
3202.54948275
3203.99290619
3205.44783771
3206.91413567
3208.39165957
3209.88027002
3211.37982876
3212.89019862
3214.41124355
3215.94282858
3217.48481983
3219.0370845
3220.59949085
3222.17190822
3223.75420698
3225.34625856
3226.94793544
3228.55911111
3230.1796601
3231.80945796
3233.44838123
3235.09630747
3236.75311524
3238.41868408
3240.09289451
3241.77562802
3243.46676709
3245.16619515
3246.87379656
3248.58945667
3250.31306173
3252.04449896
3253.78365647
3255.53042333
3257.28468949
3259.04634583
3260.81528412
3262.59139702
3264.37457809
3266.16472176
3267.96172335
3269.76547904
3271.57588587
3273.39284174
3275.2162454
3277.04599645
3278.88199531
3280.72414326
3282.57234239
3284.4264956
3286.28650662
3288.15228
3290.02372105
3291.90073593
3293.78323156
3295.67111564
3297.56429667
3299.46268392
3301.36618741
3303.27471795
3305.18818708
3307.10650712
3309.02959112
3310.95735287
3312.88970691
3314.82656849
3316.76785359
3318.71347894
3320.66336194
3322.61742072
3324.57557413
3326.53774169
3328.50384363
3330.47380087
3332.44753501
3334.42496834
3336.4060238
3338.39062502
3340.37869629
3342.37016256
3344.36494942
3346.36298314
3348.36419061
3350.36849937
3352.37583759
3354.38613409
3356.39931828
3358.41532023
3360.43407061
3362.45550071
3364.4795424
3366.50612821
3368.53519121
3370.5666651
3372.60048417
3374.63658329
3376.6748979
3378.71536403
3380.75791829
3382.80249785
3384.84904044
3386.89748437
3388.94776849
3390.99983221
3393.05361548
3395.10905881
3397.16610324
3399.22469034
3401.28476223
3403.34626154
3405.40913145
3407.47331564
3409.5387583
3411.60540417
3413.67319845
3415.74208688
3417.81201571
3419.88293164
3421.95478192
3424.02751426
3426.10107685
3428.1754184
3430.25048805
3432.32623547
3434.40261076
3436.4795645
3438.55704775
3440.63501202
3442.71340929
3444.79219197
3446.87131295
3448.95072555
3451.03038356
3453.11024117
3455.19025305
3457.27037428
3459.35056038
3461.4307673
3463.51095142
3465.59106953
3467.67107885
3469.750937
3471.83060204
3473.91003242
3475.98918699
3478.06802503
3480.14650619
3482.22459054
3484.30223854
3486.37941102
3488.45606924
3490.53217481
3492.60768973
3494.6825764
3496.75679756
3498.83031636
3500.9030963
3502.97510126
3505.04629547
3507.11664354
3509.18611043
3511.25466147
3513.32226231
3515.388879
3517.4544779
3519.51902573
3521.58248957
3523.64483681
3525.70603521
3527.76605283
3529.8248581
3531.88241975
3533.93870687
3535.99368884
3538.0473354
3540.09961657
3542.15050273
3544.19996454
3546.247973
3548.29449941
3550.33951536
3552.38299279
3554.4249039
3556.46522121
3558.50391755
3560.54096602
3562.57634004
3564.61001331
3566.64195981
3568.67215383
3570.70056993
3572.72718296
3574.75196804
3576.77490059
3578.79595628
3580.81511106
3582.83234118
3584.84762313
3586.86093367
3588.87224984
3590.88154894
3592.88880852
3594.8940064
3596.89712066
3598.89812962
3600.89701188
3602.89374626
3604.88831186
3606.88068799
3608.87085426
3610.85879046
3612.84447667
3614.8278932
3616.80902057
3618.78783957
3620.76433122
3622.73847674
3624.71025762
3626.67965556
3628.64665248
3630.61123055
3632.57337212
3634.53305982
3636.49027644
3638.44500503
3640.39722883
3642.34693132
3644.29409617
3646.23870726
3648.1807487
3650.12020478
3652.05706003
3653.99129916
3655.92290707
3657.8518689
3659.77816995
3661.70179574
3663.62273199
3665.54096459
3667.45647964
